Mean,Std Dev,Coloring
0.003260923419245856,0.009485540379965775,1
0.00034805885711639115,0.009619592326929344,1
-0.0011025890449570276,0.009459040747254276,0
0.0017640666816324904,0.010380829817511886,0
0.002904927999996006,0.011580759943202007,0
0.004350695483770533,0.012371777317102529,1
0.007352456872900511,0.016014502041271264,1
0.0032319734972671276,0.017391180562244132,0
-0.001349957612072529,0.011653321161556077,0
0.0027160876345927927,0.011733049928302843,1
-0.002334020752578851,0.013938370768508712,0
-0.002804795544857285,0.01099858601191031,0
-0.0014474258226453188,0.012145810690556105,0
-0.00116173473286588,0.012664705960347442,0
-0.0018182605294299846,0.008548376733572281,0
-0.005405682566842718,0.009250732726573143,0
0.00022482987148537994,0.015478994641870313,1
0.004485412832860514,0.013792584772532753,0
0.0014420548379619144,0.012680336984150428,0
-0.0012444277983266743,0.012476270208928875,0
0.0032090185304953366,0.010140103510716219,1
0.005499883402962879,0.008615853659930107,1
0.0036674389593567085,0.009381346875026326,0
0.002053243566232916,0.010038582117254311,0
-0.0003305256504526956,0.009814239320391173,0
-0.00185176335979179,0.008805704048901214,0
-0.00481659130963765,0.014121133400091329,0
-0.004862723158499495,0.014747032743846285,0
-0.0032699682519839713,0.01581434996905842,0
0.003195207137686158,0.01378534554216681,0
0.004767680099511046,0.013618485131935322,1
0.003373772795975254,0.010548708489139082,1
0.0007574289532442618,0.007258488541395465,0
-0.00030183053478332353,0.007522728904364345,0
-0.0032811370230027806,0.007308807750723774,0
-0.00024388643083849895,0.009006119581220681,0
-0.0008443256393691592,0.009297876828441395,0
-0.0003964748203838095,0.009074825860188566,0
0.00157291960847667,0.007476805487239464,0
-0.0011139386199439767,0.007395784386735226,0
-0.0026591313340161684,0.009565923366436071,0
-0.00040201626876611835,0.01080193728228841,0
1.3009008204951008e-05,0.010741957049402034,0
-0.002787590789094295,0.013974150680292174,0
-0.004251742786367765,0.014717452537922499,0
0.0030965120713840047,0.01308097172721365,1
0.005624786353267947,0.009172274602049182,1
0.0025307165548797846,0.007540299488091026,1
0.0022060702992423723,0.007914102474201287,0
0.002605975825695217,0.008938095524378771,1
0.003713660512645826,0.009838324287470009,0
0.004111744593177317,0.011402776015360327,0
0.002663377142305371,0.011912696309533852,1
0.0017787375004962047,0.010417099487201171,1
0.0006923190341917793,0.00903879762796438,1
0.0008541248430913195,0.007389647403886815,1
0.0016858554909203866,0.009711686360652914,1
0.0021668267052263254,0.01135968448959251,1
0.003990535374349719,0.009939671450635772,1
0.0023352851520006992,0.007644476757320076,0
-0.00011385908214620394,0.0067512783109502554,0
0.0009846820913518896,0.006776192709415325,0
0.003016409460421295,0.00991705916252868,1
0.0014829721797625461,0.010915666261146637,1
0.000643461413645784,0.008424749704896178,0
0.000868705948650851,0.008210786535018692,0
-0.0028454654081080085,0.009736781072059896,0
-0.0019647512567517443,0.00988173933551369,1
0.0008881907243474491,0.008628409630051279,1
-0.0015180043698054479,0.010616766483126178,0
-0.003883250259016109,0.011747988892598392,0
-0.0016847864351940828,0.011612813017773227,0
-0.00043481378064769285,0.008557544805646152,0
0.00028993146506153616,0.007730657185662311,0
0.0006369543116337812,0.007315778743546252,0
0.0029326315565643434,0.008360674877105208,1
0.005690616439871675,0.008507798171545308,1
0.0031058440820323544,0.008652149267828745,1
0.0018994384605001055,0.006102251749833978,1
0.003748241252794832,0.012007565961057292,0
0.0035349225154109195,0.011880490646513217,0
0.0022274795230452387,0.004158719670449918,0
0.0034525659492923764,0.008246255114526624,1
0.00015765588640229047,0.009632375803091479,1
0.003100061811571229,0.010620415933936539,0
0.004933217062602667,0.009873206525509652,0
0.003960729706807616,0.010352906221658121,1
0.0012220235966120196,0.004582735707233235,1
0.0034527376645753713,0.008697009639471783,1
0.0038123243098663736,0.00884586673685867,1
0.0024991114668153403,0.005689430804184895,0
0.0001127311876515565,0.0064342670982791405,0
0.00023169172217175256,0.005493283975217646,0
0.0020269225870934863,0.004194666017600825,1
0.004479866515465629,0.00809994138425324,1
0.001903331736892214,0.00923807102068876,0
-0.001412140649561243,0.0066685542171915566,0
0.0001189185936306349,0.008252955289049103,1
0.0034287390274368224,0.00866937024793033,0
0.0023106203800356095,0.0074552911425659445,0
-0.0005322768429354541,0.006918340170499819,0
-0.0010924491143809863,0.007877235895679718,0
0.0022292089748245834,0.007992448871773136,0
0.0011793481118809253,0.013679246654002476,1
-0.0018041911905685292,0.01137450021816087,1
0.001234922517022569,0.0045212129467896035,1
0.0009518286597571498,0.0058807119307415275,0
-0.0009583249990659785,0.008290520307341101,0
0.0005230267649099873,0.009508214134780788,1
0.0009304431304695197,0.009018314437632532,0
0.00015683175403833548,0.006311425733252587,0
