Mean,Std Dev,Coloring
-0.0009732014008515705,0.007169440701893971,0
0.000831151809769007,0.006401561010982409,1
0.0005058121176648409,0.006656609895492011,1
0.0007304881505272774,0.006726421519868053,1
-0.0007043781000323637,0.005848314874148292,0
-0.002469224774895917,0.005285734650315919,0
-0.00044243318160489843,0.0060152391111775744,0
0.0003667702938586253,0.00806327152452693,0
-0.000407687422720381,0.007290865094929859,0
0.0013790257521064675,0.004687399901004296,1
0.0008472964181298534,0.003846404765781543,1
0.0016235637628589786,0.008182165863037659,1
0.0005442045126439566,0.008830149947548166,1
-0.0012326485260251896,0.005157736798734692,0
-0.0008529144550590428,0.008418466605222098,0
-0.0005074650282479946,0.008676250724655771,0
-0.00022131076846094433,0.0068542107208097135,0
-0.00236516078128963,0.006930185486381115,0
-0.00285990738627293,0.006595369596419977,0
2.694407595366354e-05,0.005028725600737347,0
0.0015712069701720934,0.004436409581220137,1
0.002577353312057224,0.004789898608579862,1
0.0008917323287445163,0.0068620108085583695,1
0.00017830540733486283,0.006574800849121692,0
-0.0006460970631897948,0.006405002503720164,0
-0.00040414212993402976,0.00651406591479488,0
-0.0006118645635161309,0.005292809517323282,0
0.0006454838333243144,0.005392527109093339,1
0.0004463640768754553,0.007866848897660872,1
0.0017208034159449878,0.006961970845559612,1
0.0015939509528428754,0.005691797811985778,1
0.002498195577741653,0.007872307432920313,1
0.0021432315189482904,0.008383101729184578,1
-0.0007401854404514466,0.007647389607740304,0
-0.0015737741576516708,0.005014156900844889,0
0.0002556245089218269,0.005188137599537012,0
0.0004703289180766045,0.0057556800872633155,1
0.006142977636411387,0.018744675987879638,1
0.004998839282059164,0.019069888287835624,1
-0.0006850616624269617,0.006620324862118253,0
0.00022844465879634176,0.00782816769039214,0
0.0013356137380479355,0.006815686494319791,1
0.0009287025264478858,0.004947273362075865,1
0.0007607302212652915,0.004741110711997574,1
0.00013132071974899492,0.005997278804809157,0
0.0015414069525593974,0.0069189612787263636,1
0.001998457405421694,0.006301952964655934,1
0.0002547423688754968,0.005797709741527518,0
0.0008804410143300709,0.00494906621790703,1
1.951969844480999e-05,0.0044748184369773755,0
0.00013307607153844152,0.005778332994454882,0
-0.0005194931355739696,0.006779617214649285,0
-6.042109714791486e-05,0.006151964640737406,0
0.00099732196872896,0.006285896401581045,1
0.0003499070549672483,0.00645111615934799,0
-0.00047939606318452466,0.006578302468369136,0
-0.0034112594867265244,0.005717007857082406,0
-0.003244492988296502,0.00503376239087412,0
-0.0018078348592253663,0.006203212324621016,0
0.001605672619422293,0.006417371263993347,1
0.0016171585076015745,0.005434896191006106,1
0.000930021145598132,0.0047856952025425985,1
0.0013706680835136324,0.005171971194014909,1
0.0011739422040453955,0.0058687620181751,1
-0.0007154230424604168,0.007153611341622993,0
0.0002556062846334937,0.006944519060197147,0
0.0021407754767501083,0.006485971162650062,1
0.0014964884093978596,0.007053145208074625,1
0.0014599490955865037,0.005804332344828186,1
-0.0002616560043281742,0.006983448136689488,0
-0.0019125139965894425,0.006892917865101464,0
-0.0003608906690382763,0.006427878931947061,0
-0.0006696124353081757,0.006740177169014404,0
-0.0006990938189113112,0.008365802190312908,0
2.101764283680955e-05,0.008243235593746569,0
-0.0003014135979997222,0.007134604526024052,0
-0.00027564542374520015,0.006758132790020347,0
0.001199203257945757,0.006262795963436301,1
0.0011777655945067842,0.0062600622842846195,1
-0.0007387937996847827,0.008860609140587363,0
-0.002114044732232965,0.008568372900840372,0
-0.0024700406218405918,0.006251434366310283,0
-0.00011834644126400808,0.004114753997644821,0
0.001489231710042813,0.005302031381349753,1
0.0029555093413576672,0.00497802399066503,1
0.0006259838994556813,0.0049849578172976305,1
-0.002009066815390265,0.005028928221329009,0
-0.00013441907988650503,0.00869843436015977,0
0.0028455987666611265,0.007625455382677057,1
0.003983798707426589,0.006626271879779058,1
-0.0002803677632156437,0.0065335279279668985,0
-0.0018348536215954318,0.006723814193331296,0
-0.0014383474758747285,0.0045031814334586286,0
-0.00023087754960835356,0.005223214576173337,0
0.001742190610439949,0.005551972188681199,1
0.002098951163940284,0.00510942807543342,1
0.002672906346734866,0.0047667088842708455,1
0.0031935163457491047,0.005093546466020005,1
0.002391007677087341,0.00769324573483194,1
-0.00013939116018332073,0.008482433446854832,0
-0.0010568223428183835,0.006654614443939706,0
0.0008209525964502332,0.007377237465994826,1
-0.0005655475108058243,0.006883294004804223,0
8.922526544183007e-05,0.004780516953349473,0
0.0026880653373223353,0.0048511748854245485,1
0.0017258434321441101,0.00527635231354195,1
0.0019448207035372457,0.006214946616370869,1
0.0005655761665332211,0.006411534191961534,1
-0.00032244542165419575,0.0057542985764713695,0
0.000741454056766585,0.0062608931309100484,1
0.0005892002929176148,0.005392457084098674,1
1.1838387097439877e-06,0.004825767070309552,0
0.0007461273752553055,0.005443221927973937,1
3.603892773232301e-05,0.004752791004703372,0
0.001504820820910655,0.004862864123156415,1
0.0019360839706073394,0.006313442021111918,1
0.00017969557520140442,0.007546846613163182,0
-0.000618186520663948,0.00593165575190606,0
0.0005458133037536439,0.00593175233900174,1
-0.0011759288827563976,0.006696025360414017,0
-0.0015943753927427952,0.0060555516818373645,0
-0.0019998767088928986,0.005827390980359972,0
-0.001943373987930375,0.004653056444609045,0
0.0013691798880217626,0.0045085999811552745,1
0.001267331688211817,0.004357924975708582,1
0.0006772252195746965,0.005124666662415031,1
0.000692433620310707,0.0050175188303827,1
0.0013236477939747744,0.005854320233943703,1
-0.0009644721267901701,0.006770560648878422,0
-0.0014630769452557272,0.005032749688245605,0
-0.0013119319946422016,0.006299222287405523,0
-0.0006348450012742705,0.007515203989121378,0
0.002741896111633754,0.007064765631262253,1
0.0015872839628358133,0.006941304548385535,1
0.0011662171753279503,0.006875730399835393,1
-0.0012068406202529686,0.006462873368002012,0
-0.0019041730687213109,0.006893805492316552,0
-0.0014625538082360875,0.006406682342420924,0
0.0005901292415665121,0.008379065425191689,1
0.0008057372001534283,0.00805718669862099,1
-0.0024866013621378815,0.006732952362231038,0
