Mean,Std Dev,Coloring
-0.00027369060277976,0.005228615463029049,0
-0.0009144410784951416,0.005077790908329648,0
0.0002076148228149187,0.0045293457118226925,1
0.0017926362376159339,0.004941246411611549,1
0.00193317259393475,0.005795007373260346,1
2.1218679063778403e-05,0.0069259294414782905,1
-0.003290572190712489,0.007085237842879576,0
-0.0039211540037402135,0.006342082398083514,0
0.0006411416515901072,0.011336301026133514,1
0.0035258783784714457,0.010031901577019999,1
0.0007757100634726894,0.006297027616534352,1
0.0016734576424800134,0.007433583704942406,1
0.0018746699299886363,0.007267916067897133,1
0.001702493422413694,0.0038463092593398586,1
0.0011257578871861965,0.005119756769656376,1
0.0009184005160892097,0.006421714194773876,1
-0.00048526253712807675,0.006528902370010435,0
-0.0011133583780743588,0.005644010815687046,0
-0.0010929394977061157,0.005122867629755405,0
-0.003193453228659608,0.00637479469028857,0
-0.002727878328558675,0.006211964169451021,0
0.0007951683325721742,0.005785590533032289,1
0.0010327039640523228,0.006105142317749613,1
0.00135096660626429,0.006506367865082359,1
0.0011093215020956599,0.005217891508467613,1
0.000988245497188674,0.004453021559323057,1
-0.00023403123305368838,0.005545481693555668,0
0.0013799041239851366,0.006317967066696396,1
0.0019477836858650482,0.0045219057708479025,1
-0.0024410589677253316,0.006592572047399443,0
-0.0021090081883446037,0.007786969259989266,0
0.001712232595209132,0.006772702460480722,1
0.001036444661029853,0.006410616962238491,1
-0.0026428214694391326,0.005691670826713534,0
-0.0026259960065969563,0.005280860358876548,0
0.00047081542210964696,0.005515745650993047,1
0.0006415188922091873,0.004341489592689386,1
0.0016264174394292985,0.005041831803802119,1
0.003471107138210128,0.007190440750449553,1
0.003461313181993201,0.008164639303769223,1
0.0018628589294609464,0.006871541465479854,1
0.003680728552625989,0.006600148432007592,1
0.0019645786163784724,0.006717942067981951,1
-0.00018308198389666122,0.006638643705686908,0
-0.0014945564833286316,0.006691355131378933,0
-0.0013769668310562183,0.0043767330191235715,0
-0.0015053730910667682,0.00454324347499033,0
0.000594063343003236,0.006088898563166296,1
0.002942352113597654,0.006696778597011206,1
0.0013947311300179538,0.007341947669157191,1
0.0004473367112565728,0.0053357296928079395,1
0.0001898276484986419,0.004952874008483022,1
0.0004207541617164648,0.0059588549092663345,1
0.000951034263648026,0.005228198585432687,1
-0.00016653551406644202,0.005968268826506019,0
-0.00039498929620249807,0.0065045309490009175,0
0.0001191764274593413,0.006803188719674904,1
0.00027438252722234693,0.007193055376671326,1
-0.0014425357722713153,0.006302677849878422,0
0.0010837401000127285,0.005564937470226725,1
-0.0008552017851137892,0.006719277124085447,0
