Mean,Std Dev,Coloring
-8.04390727369121e-05,0.004878493469438368,0
0.0009610446430386885,0.004916683170328518,0
0.0013092712021754002,0.006512282106173637,0
0.001214931507558479,0.007197072016230173,0
0.0017694249002807659,0.006212850632510498,0
0.0017790337771281144,0.0056629553590942395,0
0.002296929966404871,0.00629176887965229,0
0.001636630604728994,0.007155924044257611,0
0.00023794989984497923,0.005688550941961678,0
0.00042692498729658034,0.0061096625846322064,1
-0.0025301960853009544,0.007471173649594146,1
-0.0014313838633933085,0.0074827012227463114,1
1.874551933398495e-05,0.0057842662787390255,1
-0.0007903720198409788,0.005121184591154236,1
0.0005507066048161792,0.006094761645181731,0
-0.0008496065188804033,0.006402494385978823,1
0.0009442007357729591,0.005580652876953732,0
0.002354689049961055,0.005482160220444641,0
-0.0013251304450713666,0.0067894298475063486,1
-0.000958156966389646,0.007197716172180275,1
0.0023573570840865446,0.00602176330992036,0
0.0004878562355072533,0.006869324345680519,1
0.001111493399106368,0.009422667096243054,1
0.001142455531611474,0.00809868930351335,0
-5.9177723839104004e-05,0.00557415152795938,0
0.0021370813283092373,0.00553459825317978,0
0.0020956877091923573,0.004970034312302884,0
0.0002739328194933484,0.003169585193482103,0
-0.0022708241645963824,0.006331913925966968,1
-0.003160910147866382,0.007408275342488799,1
-0.001233994796097897,0.006891806679934546,1
-0.00092349921046237,0.0058761871349865095,1
0.000908761065101412,0.004720472207862255,0
0.0016206914683508907,0.004959557481184188,0
0.0009651338838771549,0.006956875416754251,1
-0.001798295993031529,0.0062926760535212374,1
-0.001548087760984013,0.005862769804758806,1
-0.0009416538649742712,0.00681147037025023,1
-0.001460332193244416,0.00626147982705985,1
-0.0028703809035862614,0.006413379248384601,1
-0.0012215142757458076,0.008508037169378407,1
0.0021287485917067203,0.008504274879790136,0
-0.0003091621369250644,0.006325826923987921,1
-0.0007070242593334713,0.005744862725618669,1
0.003976897380207003,0.010658542958959539,0
0.004206560806347585,0.010088737807538889,0
-0.0006322588971947907,0.005444765785717667,1
-0.0016260075640040321,0.0064256494114664515,1
-0.00011385883479189442,0.006373505914931692,1
0.0010098571298272968,0.005472875290399161,0
5.208098472058488e-05,0.005336246228760844,0
-0.0009448942484605885,0.004898260226491244,1
0.00022861559372680136,0.00383808176568093,0
0.000853961849785708,0.003931578177029659,0
0.0011733776534009726,0.005015281505548285,0
0.0027358222083067444,0.0066593282190345925,0
0.0029537206446052966,0.005570295272992757,0
0.0008365922289917865,0.005129161366693773,0
-0.0012369936924369236,0.005946368285356059,1
-0.0018677335177346946,0.005263544929370078,1
-0.0011106553710176867,0.004608436557793071,1
-0.00014446064821419617,0.0067279931255500355,1
-0.001684660881486616,0.006845069861041074,1
-0.0006974364460574995,0.005488774180165603,1
-0.0022479251558396845,0.005471883807013172,1
-0.0023464420849222084,0.004985467908199602,1
0.0006682822967889088,0.005557494945714152,0
-0.000279317857605695,0.006483745263235694,1
0.0006929535621846704,0.006646342575603161,1
-0.00036956498428294314,0.005224355170119588,0
-0.001947907728786282,0.004069095449842117,1
-0.0024250116408317266,0.005585579823573333,1
-0.00360005401061211,0.0044156828067940315,1
-0.0026303568169665456,0.0038359700539292844,1
-0.0022839087730974527,0.005883406116123323,1
-0.002052003407772333,0.006687874378080339,1
-0.0012306797622578206,0.0057927649267144835,1
0.000897521464979364,0.005970380787449909,0
-7.129715426137141e-05,0.007446491042955592,1
0.0025436436003379885,0.007769945974098204,0
0.0007831324515433802,0.0083057396019603,1
-0.0012418395786161398,0.006869279825781189,1
-0.0005186543347052496,0.005908082783726936,1
0.0011880158520809,0.0038982428717094703,0
-0.0014084403011362142,0.005745769296702673,1
0.0007810595178632197,0.006665945905421924,0
0.0015831527132281727,0.006080588807596128,0
-9.167089342008022e-05,0.007138727108480649,1
0.0007311245328364822,0.007630107376721491,1
0.0005848241916607497,0.006653046219770891,1
-0.00030722116883974323,0.0050808350271367335,0
0.00019237827848455312,0.004562369297545621,0
0.0007477457969932127,0.004104488991002065,0
0.001438824720847461,0.005225856745724977,0
0.002188700539244558,0.006463631115819339,0
0.0012394240458137853,0.006085938238524427,0
0.00039204845968622304,0.004568610685680713,0
-0.002357508627949812,0.006343638615669634,1
-0.0025488333891229226,0.007012941150258209,1
0.00016507489580688066,0.00743879005054346,1
0.0006911681464823096,0.0091107981959121,1
-0.0005552265908495692,0.008124263149507217,1
-0.0008085718950848499,0.005492928868751784,1
0.00028046469735003526,0.004857646501352039,0
-0.001528741190254481,0.006178279254057122,1
-0.002616979784136275,0.007362936460459899,1
-0.001960200002419576,0.006001285879518146,1
-0.0007924585572018912,0.00537225483731855,1
-0.0004981237669124382,0.006265571561684889,1
-0.0012614988441451203,0.005379211962974602,1
-0.00026794206545505795,0.005075940411716415,0
-0.0009344009342003922,0.007769230708194237,1
-0.001246447035570182,0.00788443445031534,1
0.0012084301127931142,0.007151720564680551,1
0.0022501721898936515,0.007898058115200121,0
0.001892121631173392,0.008305030094225828,1
0.001370136524444906,0.006768178696373148,0
0.00027572100440537346,0.007878613287171035,1
0.001203080454466614,0.00793583414090763,1
0.002699181130261452,0.00651142334256852,0
0.0010623681344244828,0.005101509756781512,0
0.0005399915923823883,0.0036983393771847436,0
0.0017762866136546292,0.0049959734474067435,0
0.0010367685198935557,0.006137819997713007,0
0.0007238735249147431,0.006330171487603778,0
0.0015275361519441653,0.0071640609234345475,0
3.222312501625924e-05,0.007802095344712036,1
3.338338626928198e-05,0.006353224721990432,1
0.0003045589204356382,0.006719647873180456,1
0.0014423658579824342,0.0070911113181485646,0
0.0007406976866356172,0.005989955858338828,0
0.0007011554498526568,0.005032137216584975,0
0.0008857650266273488,0.0043379411505050135,0
0.0016594607157175484,0.004177464328966505,0
8.52819252261663e-05,0.005346537149476188,0
0.00018791033724433747,0.00598625806562327,1
0.0001548987223853202,0.006561541451776655,1
0.0030235487365992135,0.007565838200332274,0
0.0025875310065441993,0.006556113720523209,0
0.001084876425492023,0.006691206988534576,0
0.001974302931829935,0.007674549312395818,0
