Mean,Std Dev,Coloring
-0.00027369060277976,0.005228615463029049,0
0.0001893239707182676,0.006864741803679526,1
0.0013113798720283203,0.006261133550846979,1
0.0028964012868293357,0.006273262872284848,1
0.00193317259393475,0.005795007373260376,1
2.121867906378579e-05,0.00692592944147828,1
-0.0032905721907124734,0.007085237842879559,0
-0.003921154003740198,0.0063420823980835,0
-0.000938984385091643,0.00757768192275151,0
0.0019457523417896734,0.006270268341202797,1
0.0007757100634726892,0.00629702761653437,1
0.0016734576424800272,0.007433583704942469,1
0.001874669929988636,0.007267916067897178,1
0.0017024934224136865,0.003846309259339861,1
0.0011257578871861815,0.005119756769656395,1
0.0009184005160891804,0.006421714194773831,1
-0.00048526253712809144,0.006528902370010409,0
-0.0011133583780743742,0.005644010815687089,0
-0.0010929394977061235,0.005122867629755463,0
-0.003193453228659608,0.006374794690288638,0
-0.0027278783285586833,0.0062119641694511184,0
0.000795168332572196,0.005785590533032408,1
0.001032703964052322,0.006105142317749722,1
0.001350966606264282,0.006506367865082428,1
0.001109321502095653,0.005217891508467566,1
0.0009882454971886815,0.004453021559322996,1
-0.00023403123305369567,0.0055454816935556405,1
0.0013799041239851734,0.006317967066696397,1
0.0019477836858650705,0.004521905770847969,1
-0.0024410589677253463,0.006592572047399428,0
-0.0021090081883445968,0.007786969259989263,0
0.001712232595209176,0.006772702460480745,1
0.0010364446610298752,0.006410616962238453,1
-0.0026428214694391317,0.005691670826713477,0
-0.002625996006596972,0.005280860358876578,0
0.00047081542210962457,0.005515745650993108,1
0.0006415188922091352,0.004341489592689453,1
0.001626417439429254,0.005041831803802123,1
0.002346662327925976,0.00664079558070925,1
0.0023368683717090353,0.007683453907021487,1
0.0018628589294609089,0.006871541465479957,1
0.0036807285526259444,0.006600148432007646,1
0.001964578616378465,0.006717942067981896,1
-0.00018308198389666852,0.006638643705686894,1
-0.0014945564833286314,0.006691355131378945,0
-0.001376966831056233,0.004376733019123526,0
-0.0015053730910667834,0.004543243474990388,0
0.0005940633430032283,0.006088898563166335,1
0.0020398934779378253,0.006012098111022596,1
0.0004922724943581035,0.006496908836959268,1
0.0004473367112565505,0.0053357296928079195,1
0.00018982764849864207,0.004952874008483002,1
0.0004207541617164498,0.005958854909266363,1
0.0009510342636479734,0.005228198585432748,1
-0.00016653551406647915,0.005968268826506024,1
-0.0003949892962025428,0.006504530949000958,1
0.00011917642745933403,0.006803188719674867,1
0.0002743825272223547,0.007193055376671281,1
-9.641051820075651e-05,0.009370059615687518,0
0.0024298653540833015,0.008470868828196775,1
0.00038690071995498644,0.009508807484258646,1
-0.0009128997621690955,0.010549540568053727,0
-0.0017390516633107936,0.0071522971940249,0
0.0002719492398906355,0.007895577860136331,1
-0.002532921637329384,0.007964446429331537,0
-0.0026847318864072827,0.005681781132821805,0
0.0007344677170655784,0.005171351611729423,1
-0.0010320420593615024,0.007437751068852323,0
-0.001440121862025446,0.006837458090243775,0
0.0006468796694636877,0.005002725180999247,1
-0.0004951130781430747,0.007312424539640868,1
-0.0013790065158257592,0.007886948843099298,0
-0.0012051957123617818,0.006132696577734186,0
-0.0023167843947896347,0.006315333852765561,0
-0.0002884313612094137,0.006667963968790535,1
0.0011971805574513563,0.0061660120611699365,1
-0.0013750077699747868,0.006848060744416653,0
-0.0019512437939172447,0.006335905496189721,0
0.0004555296906567427,0.006359900471453934,1
0.0017974676987132063,0.007391333561852715,1
0.0014581304148188485,0.006697246403315959,1
0.0015764368765892303,0.006592834742682939,1
-0.0014380045237172017,0.007125426882304303,0
-0.002850758673631905,0.005661353426174514,0
0.0002693179232337452,0.00592462449117333,1
0.0019479882886316074,0.007428797161541999,1
0.000811971237728367,0.006911407709000692,1
-0.00036945510713550845,0.0066061206193767956,1
-0.00028210932364710776,0.006259159623483057,1
-0.0015330402417554076,0.005847511102935849,0
-5.062755435770947e-06,0.007652669608764749,1
0.002113559916447358,0.006210572313280237,1
0.0008391433019940701,0.006967552356461123,1
-0.0007963379379602318,0.007313498676179835,0
-0.002962239148629664,0.0064189768583673675,0
-0.0024908433062600477,0.0061787763132001025,0
0.0003639700587502667,0.005889407508739649,1
0.0008239439360570774,0.006377557573505127,1
0.0007982943456541345,0.005777642096553254,1
0.0009620675905858704,0.00640535631427421,1
0.0019748869221407166,0.006968609674802851,1
0.0007310930719695189,0.007547004014448683,1
-0.0016430462195083624,0.00659647221914305,0
-7.227971236039785e-06,0.007142555518305742,1
-0.0004267838953323244,0.0066045409854674705,1
0.00044519227833161905,0.005204196730318731,1
-1.4319755133637701e-05,0.0046798549751550485,0
0.0011454903718655953,0.00483281049046187,1
0.0016738832078331473,0.0042462081770886385,1
0.000733961053139276,0.006104562470032501,1
0.00035800780643770516,0.006169738627795995,1
0.001137361288936553,0.0051179947783935534,1
0.0032017944070475614,0.0066677965693369414,1
0.0006600129984849555,0.007899673988731032,1
-0.0005914513325126284,0.00591373748822599,0
3.371343061459077e-05,0.005874625671492983,1
0.0008658112633500912,0.008286197576157828,1
0.0018771397396705977,0.00694679144055342,1
0.0012406316106517705,0.004742223313850504,1
0.003005546729913365,0.009699437203408457,1
0.0014159521113531485,0.010219631103022233,1
-0.00021695693957060353,0.005895094319031632,1
-0.0003160408416118828,0.0047712703664401605,0
-0.0003753708102536209,0.0052250599561657245,0
-0.00023684573843912784,0.006081517430639421,0
0.001534055573947766,0.009519023302441362,1
